Fecha extracción;Fecha de nacimiento;Ciudad;País;Código postal;;;;;;
23/01/2024 14:20;14/06/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;17/06/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;24/06/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;05/07/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;06/07/1997;ALCOBENDAS;España;28108;;;;;;
23/01/2024 14:20;09/07/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;14/07/1997;ALCOBENDAS;España;28109;;;;;;
23/01/2024 14:20;24/07/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;29/07/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;06/08/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;12/08/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;14/08/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;18/08/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;21/08/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;16/09/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;23/09/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;28/09/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;09/10/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;10/10/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;24/10/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;29/10/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;30/10/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;31/10/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;17/11/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;05/12/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;11/12/1997;ALCOBENDAS;España;28109;;;;;;
23/01/2024 14:20;17/12/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;26/12/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;29/12/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;05/01/1998;ALCOBENDAS;España;28109;;;;;;
23/01/2024 14:20;03/02/1998;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;05/02/1998;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;08/02/1998;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;16/02/1998;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;25/02/1998;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;02/03/1998;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;10/03/1998;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;22/03/1998;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;27/03/1998;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;11/04/1998;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;03/05/1998;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;12/05/1998;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;12/05/1998;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;13/06/1998;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;16/07/1998;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;22/07/1998;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;13/09/1998;ALCOBENDAS;España;28108;;;;;;
23/01/2024 14:20;27/10/1998;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;10/01/1999;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;10/02/1999;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;23/02/1999;ALCOBENDAS;España;20108;;;;;;
23/01/2024 14:20;05/03/1999;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;14/03/1999;ALCOBENDAS;España;28109;;;;;;
23/01/2024 14:20;07/04/1999;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;08/05/1999;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;11/06/1999;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;19/06/1999;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;12/07/1999;ALCOBENDAS;España;28119;;;;;;
23/01/2024 14:20;15/07/1999;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;19/08/1999;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;20/08/1999;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;22/08/1999;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;25/08/1999;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;24/09/1999;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;27/09/1999;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;14/10/1999;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;12/11/1999;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;23/11/1999;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;24/11/1999;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;11/12/1999;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;20/02/2000;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;24/02/2000;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;02/04/2000;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;04/05/2000;ALCOBENDAS;España;28108;;;;;;
23/01/2024 14:20;10/05/2000;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;15/05/2000;ALCOBENDAS;España;28109;;;;;;
23/01/2024 14:20;22/05/2000;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;07/06/2000;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;25/06/2000;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;27/06/2000;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;18/11/2000;ALCOBENDAS;España;28109;;;;;;
23/01/2024 14:20;27/11/2000;ALCOBENDAS;España;28108;;;;;;
23/01/2024 14:20;30/11/2000;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;05/12/2000;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;15/12/2000;ALCOBENDAS;España;28109;;;;;;
23/01/2024 14:20;21/12/2000;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;22/01/2001;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;05/05/2001;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;23/05/2001;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;30/05/2001;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;14/08/2001;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;21/08/2001;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;02/09/2001;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;15/09/2001;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;08/01/2002;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;08/02/2002;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;13/06/2002;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;03/08/2002;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;11/09/2002;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;07/10/2002;ALCOBENDAS;España;28108;;;;;;
23/01/2024 14:20;11/10/2002;ALCOBENDAS;España;20100;;;;;;
23/01/2024 14:20;20/01/2003;ALCOBENDAS;España;28109;;;;;;
23/01/2024 14:20;01/02/2003;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;24/06/2003;ALCOBENDAS;España;28109;;;;;;
23/01/2024 14:20;19/05/2004;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;29/12/2004;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;27/03/1998;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;15/05/1998;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;26/11/1998;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;19/03/1999;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;03/04/1999;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;05/07/1999;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;07/07/1999;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;31/12/2000;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;12/08/2001;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;18/09/2001;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;11/06/2003;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;31/03/1998;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;01/05/1997;ALCOBENDAS;España;28100;;;;;;
23/01/2024 14:20;10/02/1997;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;19/04/1997;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;11/06/1997;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;13/06/1997;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;02/08/1997;ALCORCÓN;España;28921;;;;;;
23/01/2024 14:20;16/09/1997;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;17/11/1997;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;30/12/1997;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;04/04/1998;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;06/04/1998;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;15/05/1998;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;25/05/1998;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;03/06/1998;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;23/06/1998;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;06/07/1998;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;25/09/1998;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;06/10/1998;ALCORCÓN;España;28921;;;;;;
23/01/2024 14:20;03/11/1998;ALCORCÓN;España;28914;;;;;;
23/01/2024 14:20;01/12/1998;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;25/12/1998;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;18/02/1999;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;12/04/1999;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;15/05/1999;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;10/09/1999;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;30/09/1999;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;01/12/1999;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;04/12/1999;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;27/04/2000;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;11/05/2000;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;23/05/2000;ALCORCÓN;España;28921;;;;;;
23/01/2024 14:20;30/01/2001;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;06/03/2001;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;20/05/2001;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;29/06/2001;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;04/07/2001;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;12/11/2001;ALCORCÓN;España;28921;;;;;;
23/01/2024 14:20;24/11/2001;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;13/12/2001;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;30/04/2003;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;30/05/2003;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;27/09/2003;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;26/03/2004;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;24/02/1997;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;26/02/1997;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;21/04/1997;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;04/05/1997;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;10/05/1997;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;12/05/1997;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;25/05/1997;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;28/05/1997;ALCORCÓN;España;28921;;;;;;
23/01/2024 14:20;09/06/1997;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;12/06/1997;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;16/06/1997;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;22/06/1997;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;04/07/1997;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;07/07/1997;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;14/07/1997;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;04/08/1997;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;20/09/1997;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;23/09/1997;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;29/09/1997;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;02/10/1997;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;14/10/1997;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;20/10/1997;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;03/11/1997;ALCORCÓN;España;28921;;;;;;
23/01/2024 14:20;06/11/1997;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;19/12/1997;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;24/12/1997;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;09/01/1998;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;10/01/1998;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;19/01/1998;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;17/02/1998;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;20/02/1998;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;24/02/1998;ALCORCÓN;España;28921;;;;;;
23/01/2024 14:20;28/02/1998;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;06/03/1998;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;08/03/1998;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;21/03/1998;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;28/03/1998;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;05/04/1998;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;01/05/1998;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;12/05/1998;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;18/05/1998;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;21/05/1998;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;04/06/1998;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;09/06/1998;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;13/06/1998;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;28/06/1998;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;17/07/1998;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;18/07/1998;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;08/08/1998;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;11/08/1998;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;11/08/1998;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;12/08/1998;ALCORCÓN;España;28921;;;;;;
23/01/2024 14:20;18/08/1998;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;07/09/1998;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;22/09/1998;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;29/09/1998;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;12/10/1998;ALCORCÓN;España;28921;;;;;;
23/01/2024 14:20;20/10/1998;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;22/10/1998;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;26/10/1998;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;30/10/1998;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;01/11/1998;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;05/11/1998;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;09/11/1998;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;10/11/1998;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;15/11/1998;ALCORCÓN;España;28921;;;;;;
23/01/2024 14:20;04/12/1998;ALCORCÓN;España;28921;;;;;;
23/01/2024 14:20;10/12/1998;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;19/12/1998;ALCORCÓN;España;28921;;;;;;
23/01/2024 14:20;20/01/1999;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;17/02/1999;ALCORCÓN;España;28053;;;;;;
23/01/2024 14:20;18/02/1999;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;28/02/1999;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;02/03/1999;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;12/03/1999;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;15/04/1999;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;22/04/1999;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;27/04/1999;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;28/04/1999;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;22/05/1999;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;04/06/1999;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;28/06/1999;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;01/07/1999;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;02/07/1999;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;16/07/1999;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;18/07/1999;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;04/08/1999;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;15/08/1999;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;22/08/1999;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;28/08/1999;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;31/08/1999;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;06/09/1999;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;12/09/1999;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;17/09/1999;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;07/10/1999;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;25/10/1999;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;26/10/1999;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;12/11/1999;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;22/11/1999;ALCORCÓN;España;28921;;;;;;
23/01/2024 14:20;03/12/1999;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;28/12/1999;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;18/01/2000;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;25/01/2000;ALCORCÓN;España;28921;;;;;;
23/01/2024 14:20;18/03/2000;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;09/05/2000;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;02/06/2000;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;08/06/2000;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;25/06/2000;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;06/07/2000;ALCORCÓN;España;28921;;;;;;
23/01/2024 14:20;12/07/2000;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;19/07/2000;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;15/08/2000;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;26/09/2000;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;04/10/2000;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;10/10/2000;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;31/10/2000;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;07/12/2000;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;07/12/2000;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;13/12/2000;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;28/01/2001;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;02/02/2001;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;07/03/2001;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;14/04/2001;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;17/04/2001;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;28/04/2001;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;04/05/2001;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;07/06/2001;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;26/06/2001;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;21/07/2001;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;04/08/2001;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;20/08/2001;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;21/08/2001;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;03/09/2001;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;09/10/2001;ALCORCÓN;España;28921;;;;;;
23/01/2024 14:20;17/10/2001;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;13/12/2001;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;15/06/2002;ALCORCÓN;España;28935;;;;;;
23/01/2024 14:20;22/06/2002;ALCORCÓN;España;28921;;;;;;
23/01/2024 14:20;06/09/2002;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;05/12/2002;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;03/02/2003;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;16/02/2003;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;19/03/2003;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;03/01/2004;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;24/04/2004;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;11/08/2004;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;10/12/2004;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;15/07/1997;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;08/09/1998;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;25/11/2000;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;15/06/1997;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;22/06/1997;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;10/08/1997;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;29/08/1997;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;11/02/1998;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;27/05/1998;ALCORCÓN;España;28921;;;;;;
23/01/2024 14:20;25/08/1998;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;06/01/1999;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;24/03/1999;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;24/03/1999;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;27/03/1999;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;03/04/1999;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;07/01/2000;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;13/01/2000;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;27/07/2000;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;23/08/2000;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;04/10/2000;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;28/10/2000;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;15/11/2000;ALCORCÓN;España;28921;;;;;;
23/01/2024 14:20;29/12/2000;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;28/03/2001;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;16/07/2001;ALCORCÓN;España;28925;;;;;;
23/01/2024 14:20;24/10/2001;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;04/11/2001;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;11/06/2002;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;03/12/2002;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;23/08/2003;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;15/06/2004;ALCORCÓN;España;28923;;;;;;
23/01/2024 14:20;20/09/2004;ALCORCÓN;España;28924;;;;;;
23/01/2024 14:20;28/12/2004;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;03/06/1997;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;24/03/1997;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;24/02/1999;ALCORCÓN;España;28922;;;;;;
23/01/2024 14:20;14/01/1998;ALCOY;España;28038;;;;;;
23/01/2024 14:20;01/11/1997;ALDEA DEL FRESNO;España;28620;;;;;;
23/01/2024 14:20;02/04/1998;ALDEA DEL FRESNO;España;28620;;;;;;
23/01/2024 14:20;14/02/2000;ALDEANUEVA DE LA VERA;España;14440;;;;;;
23/01/2024 14:20;23/02/1997;ALGECIRAS;España;11204;;;;;;
23/01/2024 14:20;28/09/1997;ALGECIRAS;España;11203;;;;;;
23/01/2024 14:20;20/04/1998;ALGECIRAS;España;11203;;;;;;
23/01/2024 14:20;01/04/2000;ALGECIRAS;España;11207;;;;;;
23/01/2024 14:20;08/04/2000;ALGECIRAS;España;11390;;;;;;
23/01/2024 14:20;08/05/1997;ALGETE;España;28110;;;;;;
23/01/2024 14:20;29/05/1997;ALGETE;España;28110;;;;;;
23/01/2024 14:20;29/05/1997;ALGETE;España;28110;;;;;;
23/01/2024 14:20;17/06/1997;ALGETE;España;28110;;;;;;
23/01/2024 14:20;30/07/1997;ALGETE;España;28110;;;;;;
23/01/2024 14:20;14/09/1997;ALGETE;España;28110;;;;;;
23/01/2024 14:20;24/01/1998;ALGETE;España;28110;;;;;;
23/01/2024 14:20;02/04/1998;ALGETE;España;28110;;;;;;
23/01/2024 14:20;31/05/1998;ALGETE;España;28110;;;;;;
23/01/2024 14:20;12/06/1998;ALGETE;España;28110;;;;;;
23/01/2024 14:20;17/08/1998;ALGETE;España;28110;;;;;;
